Temperatura,Umidade,DataInsert,IdInsert 
17.80, 53.00, 2023-06-07T10:00:07Z, 3259
17.30, 55.00, 2023-06-07T10:15:08Z, 3260
17.30, 55.00, 2023-06-07T10:30:08Z, 3261
17.10, 56.00, 2023-06-07T10:45:09Z, 3262
17.20, 56.00, 2023-06-07T11:00:09Z, 3263
17.70, 55.00, 2023-06-07T11:15:10Z, 3264
17.80, 55.00, 2023-06-07T11:30:10Z, 3265
17.90, 55.00, 2023-06-07T11:45:11Z, 3266
18.10, 54.00, 2023-06-07T12:00:11Z, 3267
18.30, 54.00, 2023-06-07T12:15:12Z, 3268
18.50, 53.00, 2023-06-07T12:30:12Z, 3269
18.80, 52.00, 2023-06-07T12:45:13Z, 3270
19.00, 52.00, 2023-06-07T13:00:13Z, 3271
19.10, 52.00, 2023-06-07T13:15:14Z, 3272
19.30, 52.00, 2023-06-07T13:30:15Z, 3273
19.90, 50.00, 2023-06-07T13:45:15Z, 3274
20.10, 50.00, 2023-06-07T14:00:16Z, 3275
20.10, 51.00, 2023-06-07T14:15:16Z, 3276
20.20, 51.00, 2023-06-07T14:30:17Z, 3277
20.40, 49.00, 2023-06-07T14:45:17Z, 3278
20.60, 48.00, 2023-06-07T15:00:18Z, 3279
20.60, 47.00, 2023-06-07T15:15:18Z, 3280
20.90, 45.00, 2023-06-07T15:30:19Z, 3281
20.50, 46.00, 2023-06-07T15:45:19Z, 3282
20.60, 46.00, 2023-06-07T16:00:20Z, 3283
20.80, 46.00, 2023-06-07T16:15:20Z, 3284
21.50, 44.00, 2023-06-07T16:30:21Z, 3285
21.10, 45.00, 2023-06-07T16:45:21Z, 3286
21.30, 45.00, 2023-06-07T17:00:22Z, 3287
21.30, 45.00, 2023-06-07T17:15:23Z, 3288
21.20, 45.00, 2023-06-07T17:30:23Z, 3289
21.20, 44.00, 2023-06-07T17:45:24Z, 3290
21.60, 42.00, 2023-06-07T18:00:24Z, 3291
21.50, 42.00, 2023-06-07T18:15:25Z, 3292
21.80, 41.00, 2023-06-07T18:30:25Z, 3293
21.80, 42.00, 2023-06-07T18:45:26Z, 3294
22.00, 44.00, 2023-06-07T19:00:26Z, 3295
21.90, 44.00, 2023-06-07T19:15:27Z, 3296
22.00, 45.00, 2023-06-07T19:30:27Z, 3297
22.10, 45.00, 2023-06-07T19:45:28Z, 3298
22.10, 45.00, 2023-06-07T20:00:28Z, 3299
22.20, 45.00, 2023-06-07T20:15:29Z, 3300
22.20, 44.00, 2023-06-07T20:30:29Z, 3301
22.40, 45.00, 2023-06-07T20:45:30Z, 3302
22.40, 45.00, 2023-06-07T21:00:31Z, 3303
22.50, 46.00, 2023-06-07T21:15:31Z, 3304
22.50, 46.00, 2023-06-07T21:30:32Z, 3305
22.10, 47.00, 2023-06-07T21:45:32Z, 3306
22.30, 46.00, 2023-06-07T22:00:33Z, 3307
22.40, 46.00, 2023-06-07T22:15:33Z, 3308
21.90, 47.00, 2023-06-07T22:30:34Z, 3309
21.80, 47.00, 2023-06-07T22:45:34Z, 3310
21.70, 47.00, 2023-06-07T23:00:35Z, 3311
21.70, 47.00, 2023-06-07T23:15:35Z, 3312
21.60, 47.00, 2023-06-07T23:30:36Z, 3313
21.50, 47.00, 2023-06-07T23:45:36Z, 3314
21.20, 48.00, 2023-06-08T00:00:37Z, 3315
21.20, 48.00, 2023-06-08T00:15:37Z, 3316
20.80, 48.00, 2023-06-08T00:30:38Z, 3317
20.90, 48.00, 2023-06-08T00:45:39Z, 3318
20.80, 48.00, 2023-06-08T01:00:39Z, 3319
20.70, 48.00, 2023-06-08T01:15:40Z, 3320
20.60, 48.00, 2023-06-08T01:30:40Z, 3321
20.50, 48.00, 2023-06-08T01:45:41Z, 3322
20.50, 48.00, 2023-06-08T02:00:41Z, 3323
20.50, 48.00, 2023-06-08T02:15:42Z, 3324
20.30, 48.00, 2023-06-08T02:30:42Z, 3325
20.10, 49.00, 2023-06-08T02:45:43Z, 3326
20.10, 49.00, 2023-06-08T03:00:43Z, 3327
19.90, 49.00, 2023-06-08T03:15:44Z, 3328
19.90, 49.00, 2023-06-08T03:30:44Z, 3329
19.90, 49.00, 2023-06-08T03:45:45Z, 3330
20.00, 48.00, 2023-06-08T04:00:45Z, 3331
19.80, 49.00, 2023-06-08T04:15:46Z, 3332
19.70, 49.00, 2023-06-08T04:30:47Z, 3333
19.80, 49.00, 2023-06-08T04:45:47Z, 3334
19.60, 50.00, 2023-06-08T05:00:48Z, 3335
19.50, 50.00, 2023-06-08T05:15:48Z, 3336
19.30, 51.00, 2023-06-08T05:30:49Z, 3337
19.30, 51.00, 2023-06-08T05:45:49Z, 3338
19.10, 52.00, 2023-06-08T06:00:50Z, 3339
18.80, 53.00, 2023-06-08T06:15:50Z, 3340
18.90, 53.00, 2023-06-08T06:30:51Z, 3341
19.10, 52.00, 2023-06-08T06:45:51Z, 3342
18.80, 53.00, 2023-06-08T07:00:52Z, 3343
18.60, 54.00, 2023-06-08T07:15:52Z, 3344
18.20, 55.00, 2023-06-08T07:30:53Z, 3345
18.20, 55.00, 2023-06-08T07:45:54Z, 3346
18.30, 55.00, 2023-06-08T08:00:54Z, 3347
18.10, 55.00, 2023-06-08T08:15:55Z, 3348
17.90, 56.00, 2023-06-08T08:30:55Z, 3349
18.20, 55.00, 2023-06-08T08:45:56Z, 3350
17.70, 56.00, 2023-06-08T09:00:56Z, 3351
17.80, 56.00, 2023-06-08T09:15:57Z, 3352
17.80, 56.00, 2023-06-08T09:30:57Z, 3353
17.80, 56.00, 2023-06-08T09:45:58Z, 3354
17.60, 56.00, 2023-06-08T10:00:58Z, 3355
17.90, 55.00, 2023-06-08T10:15:59Z, 3356
17.90, 55.00, 2023-06-08T10:30:59Z, 3357
17.80, 56.00, 2023-06-08T10:46:00Z, 3358
18.10, 55.00, 2023-06-08T11:01:00Z, 3359
18.30, 55.00, 2023-06-08T11:16:01Z, 3360
18.50, 54.00, 2023-06-08T11:31:02Z, 3361
18.70, 54.00, 2023-06-08T11:46:02Z, 3362
18.90, 53.00, 2023-06-08T12:01:03Z, 3363
19.10, 53.00, 2023-06-08T12:16:03Z, 3364
19.30, 53.00, 2023-06-08T12:31:04Z, 3365
19.60, 50.00, 2023-06-08T12:46:04Z, 3366
19.50, 51.00, 2023-06-08T13:01:05Z, 3367
19.90, 50.00, 2023-06-08T13:16:05Z, 3368
20.20, 50.00, 2023-06-08T13:31:06Z, 3369
20.30, 50.00, 2023-06-08T13:46:06Z, 3370
20.70, 49.00, 2023-06-08T14:01:07Z, 3371
20.50, 49.00, 2023-06-08T14:16:08Z, 3372
20.80, 48.00, 2023-06-08T14:31:08Z, 3373
21.30, 46.00, 2023-06-08T14:46:09Z, 3374
20.70, 46.00, 2023-06-08T15:01:09Z, 3375
21.00, 47.00, 2023-06-08T15:16:10Z, 3376
21.10, 46.00, 2023-06-08T15:31:10Z, 3377
21.30, 45.00, 2023-06-08T15:46:11Z, 3378
21.20, 46.00, 2023-06-08T16:01:11Z, 3379
21.00, 46.00, 2023-06-08T16:16:12Z, 3380
21.20, 46.00, 2023-06-08T16:31:12Z, 3381
21.30, 46.00, 2023-06-08T16:46:13Z, 3382
21.30, 46.00, 2023-06-08T17:01:13Z, 3383
21.70, 45.00, 2023-06-08T17:16:14Z, 3384
21.60, 45.00, 2023-06-08T17:31:14Z, 3385
21.60, 45.00, 2023-06-08T17:46:15Z, 3386
21.70, 44.00, 2023-06-08T18:01:15Z, 3387
21.90, 43.00, 2023-06-08T18:16:16Z, 3388
22.00, 44.00, 2023-06-08T18:31:17Z, 3389
22.00, 43.00, 2023-06-08T18:46:17Z, 3390
22.30, 43.00, 2023-06-08T19:01:18Z, 3391
22.30, 43.00, 2023-06-08T19:16:18Z, 3392
22.30, 42.00, 2023-06-08T19:31:19Z, 3393
22.50, 42.00, 2023-06-08T19:46:19Z, 3394
22.50, 42.00, 2023-06-08T20:01:20Z, 3395
22.60, 42.00, 2023-06-08T20:16:20Z, 3396
22.60, 43.00, 2023-06-08T20:31:21Z, 3397
22.80, 44.00, 2023-06-08T20:46:21Z, 3398
22.70, 47.00, 2023-06-08T21:01:22Z, 3399
22.80, 48.00, 2023-06-08T21:16:22Z, 3400
22.40, 48.00, 2023-06-08T21:31:23Z, 3401
22.30, 49.00, 2023-06-08T21:46:23Z, 3402
22.40, 48.00, 2023-06-08T22:01:24Z, 3403
22.20, 48.00, 2023-06-08T22:16:24Z, 3404
22.10, 50.00, 2023-06-08T22:31:25Z, 3405
22.20, 50.00, 2023-06-08T22:46:25Z, 3406
22.00, 50.00, 2023-06-08T23:01:26Z, 3407
21.80, 50.00, 2023-06-08T23:16:27Z, 3408
21.50, 50.00, 2023-06-08T23:31:27Z, 3409
21.50, 50.00, 2023-06-08T23:46:28Z, 3410
21.30, 51.00, 2023-06-09T00:01:28Z, 3411
20.90, 51.00, 2023-06-09T00:16:29Z, 3412
21.20, 50.00, 2023-06-09T00:31:29Z, 3413
21.00, 49.00, 2023-06-09T00:46:30Z, 3414
20.90, 49.00, 2023-06-09T01:01:30Z, 3415
20.90, 48.00, 2023-06-09T01:16:31Z, 3416
20.80, 48.00, 2023-06-09T01:31:31Z, 3417
20.70, 48.00, 2023-06-09T01:46:32Z, 3418
20.80, 48.00, 2023-06-09T02:01:32Z, 3419
20.70, 48.00, 2023-06-09T02:16:33Z, 3420
20.80, 47.00, 2023-06-09T02:31:33Z, 3421
20.40, 48.00, 2023-06-09T02:46:34Z, 3422
19.90, 49.00, 2023-06-09T03:01:35Z, 3423
20.30, 49.00, 2023-06-09T03:16:35Z, 3424
20.00, 50.00, 2023-06-09T03:31:36Z, 3425
19.60, 51.00, 2023-06-09T03:46:36Z, 3426
19.80, 50.00, 2023-06-09T04:01:37Z, 3427
19.70, 50.00, 2023-06-09T04:16:37Z, 3428
19.50, 51.00, 2023-06-09T04:31:38Z, 3429
19.50, 50.00, 2023-06-09T04:46:38Z, 3430
19.40, 51.00, 2023-06-09T05:01:39Z, 3431
19.30, 51.00, 2023-06-09T05:16:39Z, 3432
19.30, 50.00, 2023-06-09T05:31:40Z, 3433
19.80, 49.00, 2023-06-09T05:46:41Z, 3434
19.60, 49.00, 2023-06-09T06:01:41Z, 3435
19.40, 49.00, 2023-06-09T06:16:42Z, 3436
19.30, 49.00, 2023-06-09T06:31:42Z, 3437
19.40, 49.00, 2023-06-09T06:46:43Z, 3438
19.60, 48.00, 2023-06-09T07:01:43Z, 3439
19.40, 49.00, 2023-06-09T07:16:44Z, 3440
19.40, 49.00, 2023-06-09T07:31:44Z, 3441
19.60, 48.00, 2023-06-09T07:46:45Z, 3442
19.60, 48.00, 2023-06-09T08:01:46Z, 3443
19.70, 47.00, 2023-06-09T08:16:46Z, 3444
19.10, 49.00, 2023-06-09T08:31:47Z, 3445
19.20, 49.00, 2023-06-09T08:46:47Z, 3446
18.90, 49.00, 2023-06-09T09:01:48Z, 3447
19.10, 49.00, 2023-06-09T09:16:48Z, 3448
19.10, 49.00, 2023-06-09T09:31:49Z, 3449
19.10, 49.00, 2023-06-09T09:46:49Z, 3450
19.00, 49.00, 2023-06-09T10:01:50Z, 3451
19.00, 49.00, 2023-06-09T10:16:50Z, 3452
18.90, 50.00, 2023-06-09T10:31:51Z, 3453
18.70, 50.00, 2023-06-09T10:46:52Z, 3454
18.80, 50.00, 2023-06-09T11:01:52Z, 3455
18.90, 50.00, 2023-06-09T11:16:53Z, 3456
19.00, 50.00, 2023-06-09T11:31:53Z, 3457
19.20, 50.00, 2023-06-09T11:46:54Z, 3458
19.30, 50.00, 2023-06-09T12:01:54Z, 3459
19.50, 50.00, 2023-06-09T12:16:55Z, 3460
19.80, 49.00, 2023-06-09T12:31:55Z, 3461
20.10, 48.00, 2023-06-09T12:46:56Z, 3462
20.00, 48.00, 2023-06-09T13:01:56Z, 3463
20.10, 47.00, 2023-06-09T13:16:57Z, 3464
20.90, 45.00, 2023-06-09T13:31:57Z, 3465
21.00, 46.00, 2023-06-09T13:46:58Z, 3466
21.00, 45.00, 2023-06-09T14:01:58Z, 3467
21.00, 45.00, 2023-06-09T14:16:59Z, 3468
21.20, 43.00, 2023-06-09T14:32:00Z, 3469
21.50, 44.00, 2023-06-09T14:47:00Z, 3470
21.80, 43.00, 2023-06-09T15:02:01Z, 3471
21.50, 41.00, 2023-06-09T15:17:01Z, 3472
21.80, 40.00, 2023-06-09T15:32:02Z, 3473
21.60, 39.00, 2023-06-09T15:47:02Z, 3474
21.60, 38.00, 2023-06-09T16:02:03Z, 3475
22.00, 37.00, 2023-06-09T16:17:03Z, 3476
22.20, 36.00, 2023-06-09T16:32:04Z, 3477
22.00, 38.00, 2023-06-09T16:47:04Z, 3478
22.00, 37.00, 2023-06-09T17:02:05Z, 3479
22.20, 37.00, 2023-06-09T17:17:05Z, 3480
22.30, 36.00, 2023-06-09T17:32:06Z, 3481
22.50, 37.00, 2023-06-09T17:47:06Z, 3482
22.50, 36.00, 2023-06-09T18:02:07Z, 3483
22.60, 37.00, 2023-06-09T18:17:08Z, 3484
22.80, 37.00, 2023-06-09T18:32:08Z, 3485
22.90, 36.00, 2023-06-09T18:47:09Z, 3486
22.90, 36.00, 2023-06-09T19:02:09Z, 3487
23.10, 36.00, 2023-06-09T19:17:10Z, 3488
23.00, 36.00, 2023-06-09T19:32:10Z, 3489
23.10, 37.00, 2023-06-09T19:47:11Z, 3490
23.20, 37.00, 2023-06-09T20:02:11Z, 3491
23.40, 39.00, 2023-06-09T20:17:12Z, 3492
23.40, 38.00, 2023-06-09T20:32:12Z, 3493
23.40, 38.00, 2023-06-09T20:47:13Z, 3494
23.30, 39.00, 2023-06-09T21:02:13Z, 3495
23.00, 41.00, 2023-06-09T21:17:14Z, 3496
22.70, 43.00, 2023-06-09T21:32:14Z, 3497
22.70, 44.00, 2023-06-09T21:47:15Z, 3498
22.60, 45.00, 2023-06-09T22:02:16Z, 3499
22.30, 45.00, 2023-06-09T22:17:16Z, 3500
22.30, 44.00, 2023-06-09T22:32:17Z, 3501
22.10, 45.00, 2023-06-09T22:47:17Z, 3502
21.60, 46.00, 2023-06-09T23:02:18Z, 3503
21.90, 45.00, 2023-06-09T23:17:18Z, 3504
21.50, 46.00, 2023-06-09T23:32:19Z, 3505
21.60, 46.00, 2023-06-09T23:47:19Z, 3506
21.60, 46.00, 2023-06-10T00:02:20Z, 3507
21.10, 47.00, 2023-06-10T00:17:20Z, 3508
21.30, 47.00, 2023-06-10T00:32:21Z, 3509
20.70, 48.00, 2023-06-10T00:47:21Z, 3510
21.00, 47.00, 2023-06-10T01:02:22Z, 3511
20.80, 47.00, 2023-06-10T01:17:22Z, 3512
21.10, 47.00, 2023-06-10T01:32:23Z, 3513
21.20, 46.00, 2023-06-10T01:47:24Z, 3514
21.20, 46.00, 2023-06-10T02:02:24Z, 3515
21.20, 46.00, 2023-06-10T02:17:25Z, 3516
21.10, 46.00, 2023-06-10T02:32:25Z, 3517
20.70, 47.00, 2023-06-10T02:47:26Z, 3518
20.90, 46.00, 2023-06-10T03:02:26Z, 3519
20.80, 46.00, 2023-06-10T03:17:27Z, 3520
20.60, 47.00, 2023-06-10T03:32:27Z, 3521
20.50, 48.00, 2023-06-10T03:47:28Z, 3522
20.40, 47.00, 2023-06-10T04:02:28Z, 3523
20.40, 47.00, 2023-06-10T04:17:29Z, 3524
20.20, 47.00, 2023-06-10T04:32:29Z, 3525
20.20, 47.00, 2023-06-10T04:47:30Z, 3526
19.90, 48.00, 2023-06-10T05:02:30Z, 3527
20.10, 47.00, 2023-06-10T05:17:31Z, 3528
20.10, 47.00, 2023-06-10T05:32:32Z, 3529
19.90, 47.00, 2023-06-10T05:47:32Z, 3530
19.80, 48.00, 2023-06-10T06:02:33Z, 3531
19.60, 48.00, 2023-06-10T06:17:33Z, 3532
19.80, 48.00, 2023-06-10T06:32:34Z, 3533
19.60, 48.00, 2023-06-10T06:47:34Z, 3534
19.50, 48.00, 2023-06-10T07:02:35Z, 3535
19.20, 49.00, 2023-06-10T07:17:35Z, 3536
19.60, 48.00, 2023-06-10T07:32:36Z, 3537
19.50, 48.00, 2023-06-10T07:47:36Z, 3538
19.60, 48.00, 2023-06-10T08:02:37Z, 3539
19.50, 49.00, 2023-06-10T08:17:37Z, 3540
19.20, 49.00, 2023-06-10T08:32:38Z, 3541
19.10, 50.00, 2023-06-10T08:47:38Z, 3542
19.10, 50.00, 2023-06-10T09:02:39Z, 3543
19.20, 50.00, 2023-06-10T09:17:40Z, 3544
18.80, 50.00, 2023-06-10T09:32:40Z, 3545
19.10, 50.00, 2023-06-10T09:47:41Z, 3546
19.20, 50.00, 2023-06-10T10:02:41Z, 3547
19.10, 51.00, 2023-06-10T10:17:42Z, 3548
19.00, 51.00, 2023-06-10T10:32:42Z, 3549
19.20, 52.00, 2023-06-10T10:47:43Z, 3550
19.40, 52.00, 2023-06-10T11:02:43Z, 3551
19.50, 52.00, 2023-06-10T11:17:44Z, 3552
19.50, 52.00, 2023-06-10T11:32:44Z, 3553
